n,repetition,theta_NO_s,theta_BH_s,t_NO_s,t_BH_s,theta_plus_t_NO_s,theta_plus_t_BH_s,theta_NO_numba_s,theta_BH_numba_s
16,20,5.659999442286789e-05,0.0017234999977517,0.0117172999962349,0.0020920000024489,0.0117738999906578,0.0038155000002007,1.170000177808106e-05,3.290000313427299e-05
16,21,5.6700002460274845e-05,0.0011978000038652,0.0095680999947944,0.0027278999987174,0.0096247999972547,0.0039257000025827,8.000002708286047e-06,2.9299997549969703e-05
16,22,5.609999789157882e-05,0.0014494999995804,0.011704099997587,0.0021369999958551,0.0117601999954786,0.0035864999954355,1.1299998732283711e-05,7.360000017797574e-05
16,23,8.620000153314322e-05,0.0014937000014469,0.0117652000044472,0.0034613000025274,0.0118514000059803,0.0049550000039744,1.1600001016631722e-05,3.2099997042678297e-05
16,24,5.729999975301325e-05,0.0012449999994714,0.0096410999976797,0.0023607000039191,0.0096983999974327,0.0036057000033906,1.4199998986441642e-05,3.900000592693687e-05
16,25,7.159999950090423e-05,0.0014598999987356,0.0112365000022691,0.0018924999967566,0.01130810000177,0.0033523999954923,1.3899996702093633e-05,4.079999780515209e-05
16,26,7.129999721655622e-05,0.0012428999980329,0.010811799998919,0.0036313000018708,0.0108830999961355,0.0048741999999037,1.3899996702093633e-05,4.120000085094944e-05
16,27,5.819999933009967e-05,0.0012866000033682,0.0135968000031425,0.0013413999986369,0.0136550000024726,0.0026280000020051,1.1199997970834374e-05,3.239999932702631e-05
16,28,5.560000136028975e-05,0.001205900000059,0.0139736999990418,0.0023145000013755,0.0140293000004021,0.0035204000014346,1.1299998732283711e-05,3.289999585831538e-05
16,29,5.6400000175926834e-05,0.0012322000038693,0.0110207000034279,0.0032250000003841,0.0110771000036038,0.0044572000042535,1.1399999493733048e-05,3.190000279573724e-05
16,30,5.6700002460274845e-05,0.0012311000027693,0.0221942999996827,0.0032435000030091,0.0222510000021429,0.0044746000057784,1.200000406242907e-05,3.260000084992498e-05
16,31,5.750000127591193e-05,0.0012051000012434,0.0101542000047629,0.0027224000004935,0.0102117000060388,0.0039275000017369,8.300004992634058e-06,3.0000002880115065e-05
16,32,5.5999997130129486e-05,0.0012299999943934,0.0111871999979484,0.0013363000034587,0.0112431999950786,0.0025662999978521,8.000002708286047e-06,3.060000017285347e-05
16,33,5.509999755304307e-05,0.0012220999997225,0.0129342999935033,0.0019251000048825,0.0129893999910564,0.0031472000046051,6.900001608300954e-06,3.01000036415644e-05
16,34,5.659999442286789e-05,0.0013915000017732,0.0098265999986324,0.0028714000000036,0.0098831999930553,0.0042629000017768,1.1199997970834374e-05,3.3399999665562063e-05
16,35,5.660000169882551e-05,0.0012366000009933,0.0095960999969975,0.0021418000033008,0.0096526999986963,0.0033784000042942,1.1400006769690664e-05,3.1299998227041215e-05
16,36,5.709999823011458e-05,0.0012302000031922,0.0130778000020654,0.0019993000023532,0.0131349000002956,0.0032295000055455,1.1499992979224771e-05,3.2800002372823656e-05
16,37,5.709999823011458e-05,0.0016402999972342,0.0129251000034855,0.0021218000038061,0.0129822000017156,0.0037621000010403,1.1500000255182384e-05,3.229999856557697e-05
16,38,5.6400000175926834e-05,0.0012268999998923,0.0122514000031515,0.0027516999980434,0.0123078000033274,0.0039785999979358,1.1399999493733048e-05,3.360000118846074e-05
16,39,6.079999729990959e-05,0.0012234000023454,0.0116923999958089,0.0038540000023203,0.0117531999931088,0.0050774000046658,8.100003469735384e-06,3.0499999411404133e-05
16,40,5.4899996030144393e-05,0.0011959000039496,0.0123224000053596,0.0031815999973332,0.0123773000013898,0.0043775000012828,1.1300006008241326e-05,3.139999898849055e-05
16,41,5.7000004744622856e-05,0.0012766999934683,0.0117497000028379,0.0017931000038515,0.0118067000075825,0.0030697999973199,1.1399999493733048e-05,3.319999814266339e-05
16,42,7.94000006862916e-05,0.0016829000014695,0.012868800004071,0.0029227999984868,0.0129482000047573,0.0046056999999564,1.1600001016631722e-05,3.199999628122896e-05
16,43,5.520000559045002e-05,0.0011983000003965,0.0109655000051134,0.0033665000009932,0.0110207000107038,0.0045648000013898,1.170000177808106e-05,3.2800002372823656e-05
16,44,5.7600002037361264e-05,0.0012435000026016,0.0126480999970226,0.0033253000001423,0.01270569999906,0.0045688000027439,8.300004992634058e-06,3.100000321865082e-05
16,45,5.60000044060871e-05,0.0012325999996392,0.0121682000026339,0.0025641999964136,0.01222420000704,0.0037967999960528,1.1500000255182384e-05,3.270000161137432e-05
16,46,5.780000356025994e-05,0.0012313999977777,0.014368000003742,0.00151729999925,0.0144258000073023,0.0027486999970278,1.1100004485342652e-05,3.2500000088475645e-05
16,47,5.5500000598840415e-05,0.0012132000047131,0.0117670999970869,0.0028884999992442,0.0118225999976857,0.0041017000039573,1.000000338535756e-05,3.360000118846074e-05
16,48,5.539999983739108e-05,0.0012185000014142,0.0115516999940155,0.0033924000017577,0.0116070999938528,0.0046109000031719,1.1600001016631722e-05,3.35000004270114e-05
16,49,5.6400000175926834e-05,0.0013436000008368,0.010839800001122,0.0023691000023973,0.0108962000012979,0.0037127000032342,1.1199997970834374e-05,3.189999551977962e-05
16,50,5.4799995268695056e-05,0.0015240000066114,0.0117952000000514,0.0013273999938974,0.0118499999953201,0.0028514000005088,1.1199997970834374e-05,3.669999568955973e-05
16,51,5.589999636868015e-05,0.0012665999965975,0.0109878000002936,0.0013532999946619,0.0110436999966623,0.0026198999912594,1.1399999493733048e-05,3.270000161137432e-05
16,52,5.5500000598840415e-05,0.0012148000023444,0.0119262000007438,0.0019376999989617,0.0119817000013426,0.0031525000013061,1.1500000255182384e-05,3.260000084992498e-05
16,53,5.619999865302816e-05,0.0012779000026057,0.012112900003558,0.0017379999990225,0.012169100002211,0.0030159000016283,1.1299998732283711e-05,3.310000465717167e-05
16,54,5.650000093737617e-05,0.0012678000057348,0.0116835000007995,0.0025662000043666,0.0117400000017369,0.0038340000101015,1.1300006008241326e-05,3.359999391250312e-05
16,55,5.5800002883188426e-05,0.0012213000009069,0.0109047000005375,0.003041399999347,0.0109605000034207,0.0042627000002539,2.44999973801896e-05,4.199999966658652e-05
16,56,7.280000136233866e-05,0.0012473000024328,0.0128533999959472,0.0029080999956931,0.0129261999973095,0.004155399998126,1.1300006008241326e-05,3.35000004270114e-05
16,57,5.660000169882551e-05,0.0012377000020933,0.0120439000020269,0.0021446000027935,0.0121005000037257,0.0033823000048869,1.1399999493733048e-05,3.37999954354018e-05
16,58,5.689999670721591e-05,0.0012249999999767,0.0113861999998334,0.0025332000004709,0.0114430999965406,0.0037582000004476,1.1299998732283711e-05,3.270000161137432e-05
16,59,5.5999997130129486e-05,0.0012104999987059,0.0091099999990547,0.0029065000053378,0.0091659999961848,0.0041170000040438,1.1299998732283711e-05,3.3299998904112726e-05
16,60,5.570000212173909e-05,0.001222200000484,0.0099719999998342,0.0024809999958961,0.0100277000019559,0.0037031999963801,7.700000423938036e-06,3.029999788850546e-05
16,61,5.60000044060871e-05,0.0011899999954039,0.0129050000032293,0.0034181999944848,0.0129610000076354,0.0046081999898888,1.1299998732283711e-05,3.37999954354018e-05
16,62,5.5800002883188426e-05,0.0012343999987933,0.0097474999929545,0.001897000001918,0.0098032999958377,0.0031314000007114,1.1500000255182384e-05,3.2500000088475645e-05
16,63,5.610000516753644e-05,0.001235000003362,0.0103761000063968,0.0042629999952623,0.0104322000115644,0.0054979999986244,1.1500000255182384e-05,3.189999551977962e-05
16,64,5.579999560723081e-05,0.0012170999980298,0.0112197000053129,0.0021984000049997,0.0112755000009201,0.0034155000030295,1.1399999493733048e-05,3.319999814266339e-05
16,65,5.790000432170928e-05,0.0015150000035646,0.0149087999961921,0.001924100004544,0.0149667000005138,0.0034391000081086,1.1500000255182384e-05,3.239999932702631e-05
16,66,5.62999994144775e-05,0.001223299994308,0.01501389999612,0.0041827999957604,0.0150701999955344,0.0054060999900684,1.7100006516557187e-05,4.769999941345304e-05
16,67,8.660000457894057e-05,0.001617999994778,0.0131277000036789,0.0016744000022299,0.0132143000082578,0.003292399997008,1.1299998732283711e-05,3.0800001695752144e-05
16,68,5.7600002037361264e-05,0.0012512000030255,0.0197656000018469,0.0036211000042385,0.0198232000038842,0.0048723000072641,1.5199999324977398e-05,4.159999662078917e-05
16,69,7.37999944249168e-05,0.0014481999969575,0.0131403999985195,0.0019582999957492,0.0132141999929444,0.0034064999927068,1.1399999493733048e-05,3.2099997042678297e-05
16,70,5.660000169882551e-05,0.0015966000064508,0.0097815000044647,0.0041311000022687,0.0098381000061635,0.0057277000087196,1.4199998986441642e-05,4.030000127386302e-05
16,71,6.959999882383272e-05,0.0013597999932244,0.0103667000003042,0.0010850000035134,0.010436299999128,0.0024447999967378,1.1500000255182384e-05,3.2199997804127634e-05
16,72,5.570000212173909e-05,0.0012270999941392,0.0125992000030237,0.0015211999998427,0.0126549000051454,0.002748299993982,1.1500000255182384e-05,3.270000161137432e-05
16,73,5.609999789157882e-05,0.0012626999960048,0.0120117999977082,0.001773800002411,0.0120678999955998,0.0030364999984158,1.1400006769690664e-05,3.2800002372823656e-05
16,74,5.5500000598840415e-05,0.0014338000037241,0.0143488999965484,0.0024470000062137,0.0144043999971472,0.0038808000099379,1.170000177808106e-05,3.310000465717167e-05
16,75,5.709999823011458e-05,0.0012872999941464,0.0118062000037753,0.0018263000019942,0.0118633000020054,0.0031135999961406,1.6500001947861165e-05,4.910000279778615e-05
16,76,8.879999950295314e-05,0.0015760999958729,0.0121903999970527,0.0053588999944622,0.0122791999965556,0.0069349999903352,1.1600001016631722e-05,3.2999996619764715e-05
16,77,9.780000254977494e-05,0.001411299999745,0.0119850999981281,0.0027555999986361,0.0120829000006779,0.0041668999983812,1.1399999493733048e-05,3.229999856557697e-05
16,78,5.7600002037361264e-05,0.0012612999998964,0.0116329000011319,0.0017331999988527,0.0116905000031692,0.0029944999987492,1.019999763229862e-05,3.1299998227041215e-05
16,79,5.609999789157882e-05,0.001567100000102,0.0138231000019004,0.0032214000020758,0.013879199999792,0.0047885000021778,1.1399999493733048e-05,3.3399999665562063e-05
16,80,5.6700002460274845e-05,0.0012396000020089,0.0105777999997371,0.0028984000018681,0.0106345000021974,0.004138000003877,1.1299998732283711e-05,3.300000389572233e-05
16,81,5.6700002460274845e-05,0.0012321999965934,0.01076290000492,0.0019458000024314,0.0108196000073803,0.0031779999990249,1.1299998732283711e-05,3.260000084992498e-05
16,82,5.5800002883188426e-05,0.0012247999984538,0.012944599999173,0.0010564000040176,0.0130004000020562,0.0022812000024714,1.3800003216601908e-05,4.099999932805076e-05
16,83,7.339999865507707e-05,0.0012541000032797,0.0099001999988104,0.0038196000023162,0.0099735999974654,0.005073700005596,1.019999763229862e-05,3.2999996619764715e-05
16,84,5.6400000175926834e-05,0.0012214000016683,0.011726800003089,0.0029535000066971,0.0117832000032649,0.0041749000083655,1.1300006008241326e-05,3.319999814266339e-05
16,85,5.6700002460274845e-05,0.0012403000000631,0.0135539999973843,0.0029692000025534,0.0136106999998446,0.0042095000026165,1.1299998732283711e-05,3.3399999665562063e-05
16,86,5.619999865302816e-05,0.0013537999984691,0.0102608999950462,0.0048667000010027,0.0103170999936992,0.0062204999994719,1.1299998732283711e-05,3.239999932702631e-05
16,87,5.690000398317352e-05,0.0012729999943985,0.0110003000008873,0.0026784000001498,0.0110572000048705,0.0039513999945484,1.1400006769690664e-05,3.319999814266339e-05
16,88,5.750000127591193e-05,0.0015372999987448,0.0098568999965209,0.0024851999987731,0.0099143999977968,0.004022499997518,1.1399999493733048e-05,3.2300005841534585e-05
16,89,0.0001002999997581,0.0016381000023102,0.0133130000031087,0.0025301999994553,0.0134133000028668,0.0041683000017656,1.1299998732283711e-05,3.3299998904112726e-05
16,90,5.6400000175926834e-05,0.0012182999998913,0.009500800006208,0.0024398999958066,0.0095572000063839,0.0036581999956979,7.099995855242014e-06,3.149999974993989e-05
16,91,5.5500000598840415e-05,0.0015306999994209,0.0134096999972825,0.0039752000011503,0.0134651999978814,0.0055059000005712,1.1600001016631722e-05,3.260000084992498e-05
16,92,5.62999994144775e-05,0.0012591999984579,0.0094339999996009,0.0026201000000583,0.0094902999990154,0.0038792999985162,1.4199998986441642e-05,4.11000000895001e-05
16,93,7.239999831654131e-05,0.001410400000168,0.0106511999983922,0.0024427999960607,0.0107235999967088,0.0038531999962287,1.1199997970834374e-05,3.210000431863591e-05
16,94,5.4600001021754e-05,0.0014929000026313,0.0120644999988144,0.0016745999964768,0.0121190999998361,0.0031674999991082,1.1600001016631722e-05,3.210000431863591e-05
16,95,5.619999865302816e-05,0.0012002999937976,0.0105993999968632,0.002301600005012,0.0106555999955162,0.0035018999988096,1.1399999493733048e-05,3.189999551977962e-05
16,96,6.329999450827017e-05,0.0012428000045474,0.0119151000035344,0.0023288000011234,0.0119783999980427,0.0035716000056709,1.6199999663513154e-05,5.049999890616164e-05
16,97,5.690000398317352e-05,0.0012770999965141,0.0103070999975898,0.001373599996441,0.010364000001573,0.0026506999929551,8.200004231184721e-06,3.03999986499548e-05
16,98,5.529999907594174e-05,0.0012215000024298,0.0117245000001275,0.0021109000008436,0.0117797999992035,0.0033324000032735,1.1299998732283711e-05,3.2699994335416704e-05
16,99,5.569999484578148e-05,0.0012458999990485,0.0101321000038296,0.0019732000000658,0.0101877999986754,0.0032190999991144,1.1399999493733048e-05,3.290000313427299e-05
16,100,5.5800002883188426e-05,0.0012619999979506,0.009270300004573,0.003659099995275,0.0093261000074562,0.0049210999932256,1.0100004146806896e-05,3.1600000511389226e-05
22,1,8.650000381749123e-05,0.0028821999949286,0.0319677000006777,0.0077278000026126,0.0320542000044952,0.0106099999975413,1.290000363951549e-05,5.789999704575166e-05
22,2,9.169999975711109e-05,0.002818599998136,0.0322840000008,0.0118661999949836,0.0323757000005571,0.0146847999931196,1.26999948406592e-05,5.740000051446259e-05
22,3,8.399999933317304e-05,0.0033304000025964,0.0485030000054393,0.0092958000022917,0.0485870000047725,0.0126262000048882,1.5199999324977398e-05,5.9300000430084765e-05
22,4,9.670000144978984e-05,0.0027998000005027,0.0294015999970724,0.0065135000040754,0.0294982999985222,0.0093133000045781,1.2200005585327744e-05,5.5999997130129486e-05
22,5,8.619999425718561e-05,0.0030616000003647,0.0348678000009385,0.0042631999967852,0.0349539999951957,0.0073247999971499,1.2299999070819467e-05,5.879999662283808e-05
22,6,8.270000398624688e-05,0.0028619000004255,0.0312906000035582,0.0043999000045005,0.0313733000075444,0.007261800004926,1.189999602502212e-05,8.830000297166407e-05
22,7,0.0001308999999309,0.0032686000049579,0.0294131000046036,0.0070338000004994,0.0295440000045346,0.0103024000054574,1.1999996786471456e-05,6.310000026132911e-05
22,8,8.290000550914556e-05,0.0028927000021212,0.0328652000025613,0.0090533999973558,0.0329481000080704,0.0119460999994771,1.1999996786471456e-05,5.77000027988106e-05
22,9,8.499999967170879e-05,0.0033105999973486,0.0327954000022145,0.006134800001746,0.0328804000018863,0.0094453999990946,1.1999996786471456e-05,5.7999997807201e-05
22,10,8.119999984046444e-05,0.0029902999958721,0.0331825999965076,0.0065724000014597,0.0332637999963481,0.0095626999973319,1.219999830937013e-05,5.750000127591193e-05
22,11,8.319999324157834e-05,0.0032800999979372,0.0289405000003171,0.0099397000012686,0.0290236999935586,0.0132197999992058,1.2200005585327744e-05,5.850000161444768e-05
22,12,0.0001257999974768,0.0031597000051988,0.029557299996668,0.0059446000013849,0.0296830999941448,0.0091043000065837,2.3200002033263445e-05,5.860000237589702e-05
22,13,8.339999476447701e-05,0.0028143000017735,0.0350055000017164,0.0091048999966005,0.0350888999964809,0.011919199998374,1.170000177808106e-05,5.750000127591193e-05
22,14,8.259999594883993e-05,0.002826099997037,0.0389167000030283,0.0081175000013899,0.0389992999989772,0.010943599998427,1.2099997547920792e-05,5.619999865302816e-05
22,15,8.479999814881012e-05,0.0033970000004046,0.0386734999992768,0.0059841999973286,0.0387582999974256,0.0093811999977333,1.1999996786471456e-05,5.699999746866524e-05
22,16,8.270000398624688e-05,0.0028676000001723,0.0305773000000044,0.0061158999960753,0.0306600000039907,0.0089834999962477,1.2399999832268804e-05,5.989999772282317e-05
22,17,8.540000271750614e-05,0.0028740000052493,0.0325127999967662,0.0067665000024135,0.0325981999994837,0.0096405000076629,1.2299999070819467e-05,5.830000009154901e-05
22,18,8.53000019560568e-05,0.0028653000044869,0.0275773000030312,0.0099352000033832,0.0276626000049873,0.0128005000078701,1.2099997547920792e-05,5.830000009154901e-05
22,19,8.440000237897038e-05,0.0028983000011066,0.0501495999997132,0.0048428999944007,0.0502340000020922,0.0077411999955074,1.4699995517730711e-05,5.819999933009967e-05
22,20,8.520000119460747e-05,0.0028785000031348,0.0359577999988687,0.0059193999986746,0.0360430000000633,0.0087979000018094,1.2099997547920792e-05,5.850000161444768e-05
22,21,8.370000432478264e-05,0.0028504000001703,0.0328401000006124,0.0095541999980923,0.0329238000049372,0.0124045999982627,1.2399999832268804e-05,5.709999823011458e-05
